"","x"
"393",2.41410466785761
"394",2.23346838774047
"395",3.08873443096282
"396",1.22882589014286
"397",-3.59262035976504
"398",-0.350108014952846
"399",-2.34932185363875
"400",-0.209841519687811
"401",0.920427523673941
"402",0.36256429608546
"403",-1.11817520405328
"404",0.827982023562702
"405",-0.246896468427761
"406",-1.73532422411878
"407",0.857340013715863
"408",-0.729359658172474
"409",-1.16958062675459
"410",-0.972770191077815
"411",2.59606017493291
"412",0.512674877843594
"413",-1.1154899752949
"414",-1.545111703263
"415",0.773452064808181
"416",-0.15991400989631
"417",0.0567966787023753
"418",2.03261082323828
"419",2.11378993356383
"420",1.87641261531657
"421",1.89803348990288
"422",1.11160608416016
"423",1.95420070109869
"424",0.0535473351879836
"425",1.94840212051486
"426",-0.275797383265573
"427",-1.19584293825663
"428",-1.27780260119014
"429",-1.03338630698786
"430",0.692932450051064
"431",0.808166146443094
"432",0.818472165750493
"433",2.57712760393182
"434",0.910189749499577
"435",-0.635241080555948
"436",-0.377637998340213
"437",1.78654373252438
"438",-0.138898600218652
"439",2.4763204008075
"440",2.33849242524826
"441",-0.00414661784563927
"442",-3.50658175303944
"443",0.367032888091034
"444",1.01375302433625
"445",-1.9928594519839
"446",-1.99866859580734
"447",1.27096169380556
"448",-2.02742857069581
"449",0.121214359170075
"450",0.612071787805054
"451",-0.260439174650074
"452",-0.548680600180193
"453",0.395596530489415
"454",-0.882353772644154
"455",1.5570592496068
"456",1.44514319889825
"457",-0.108738885080548
"458",0.343574241641021
"459",1.2368900737421
"460",1.36199484819986
"461",2.12673735706107
"462",0.543835840637566
"463",1.1930978887326
"464",-0.715245523194584
"465",-1.56015079433627
"466",2.05907598057631
"467",-2.6322116729373
"468",2.41626755514716
"469",-0.112919012848803
"470",1.07352948866555
"471",-1.05870801417395
"472",-1.91625629055573
"473",-1.33929891937026
"474",-1.81813766127607
"475",-0.280227415037501
"476",-0.289525080318012
"477",1.2934755082936
"478",-0.171569966521593
"479",-0.863651207597398
"480",-0.874114605981122
"481",-1.15768683448546
"482",-0.579110041152743
"483",1.23808357004243
"484",-1.44133385156455
"485",1.3523437113156
"486",0.872613362116857
"487",1.83974748380885
"488",-0.172012258959864
"489",-0.436846489874451
"490",0.716448876558824
"491",-0.1298785741585
"492",0.804253756871185
"493",0.772314338217532
"494",1.79540139735529
"495",2.92731349759398
"496",0.672891972240952
"497",-1.66885682873966
"498",1.07909242896065
"499",-2.46831022367297
"500",-1.38532650721887
"501",0.229676794669817
"502",-0.883197121955016
"503",-0.0173404341112391
"504",-0.782980965407797
"505",-0.115632549817265
"506",1.58531287126731
"507",1.60847507098233
"508",2.23938243473014
"509",0.280719232619869
"510",2.29724069124174
"511",-2.43550884928518
"512",-0.724349872003575
"513",0.222140361663243
"514",-0.446219100759496
"515",-0.221374848113876
"516",-0.62800876926087
"517",-0.508311522786461
"518",0.672169765863946
"519",0.340173545294332
"520",1.67691402248225
"521",-2.41012481650374
"522",1.70233852707087
"523",1.89995553766283
"524",-1.31530551688655
"525",-0.896446726997901
"526",0.315096856900653
"527",0.0181596374192557
"528",-0.276328245602325
"529",-1.14362284245504
"530",1.60207033510328
"531",0.18221525525714
"532",0.503156090246624
"533",-2.44076128281484
"534",-0.38990503082151
"535",1.6185579898034
"536",-2.01905779660263
"537",-0.525835123490431
"538",1.13948540643436
"539",-0.610876248364393
"540",0.981278067703996
"541",-1.32671649233776
"542",1.01828373487293
"543",-1.95705785110358
"544",-1.8834293648116
"545",-3.25423813025132
"546",-0.773319106096047
"547",2.35693749925329
"548",-0.485573779337791
"549",-0.655493140066612
"550",-1.16604032600203
"551",0.10952803969622
"552",0.0310417268075089
"553",0.977194816316251
"554",-0.614737942495396
"555",-0.685887806439151
"556",-0.589133400383223
"557",2.72558986036474
"558",-0.518833834046022
"559",-2.37426392232383
"560",1.40884941342469
"561",0.662761869344036
"562",-0.508044365083939
"563",0.888928979052379
"564",1.55129162464154
"565",-1.39479396343649
"566",0.286841333511223
"567",1.76430550949236
"568",-0.989284135343793
"569",0.905769230200631
"570",-0.104576501418056
"571",2.40159601636391
"572",-2.04738538269286
"573",0.814991876449902
"574",0.390711875972944
"575",-1.24068967724288
"576",-0.564075943838025
"577",2.13121632248531
"578",2.54467906527577
"579",0.774287351013344
"580",1.57701211371513
"581",-2.57803061200882
"582",2.15583099567398
"583",-1.68881154126564
"584",-2.47164083971623
"585",1.19771025630725
"586",0.993567139501007
"587",-0.268172605593508
"588",-0.164773143018601
"589",-0.0885614398540449
"590",-0.961390506443157
"591",-0.803268981232271
"592",-0.453959430259746
"593",-0.579970331145813
"594",2.03674586182781
"595",-2.69666066950713
"596",-2.0983585358765
"597",3.07903182375287
"598",-2.22318164650793
"599",-2.21418037228525
"600",-0.363612784957901
"601",-0.276172649855861
"602",0.0548357104763608
"603",-1.78437178174141
"604",0.500829056745294
"605",-0.831972398201295
"606",2.68872052396325
"607",1.01765187822675
"608",1.60356098220503
"609",0.709657264105119
"610",2.09022710324829
"611",0.124105801942037
"612",-2.74879825081098
"613",1.95012050013012
"614",-1.99793261159645
"615",0.155779115266362
"616",0.921944635216287
"617",-0.768298779456301
"618",-1.08727777123581
"619",0.407919832228247
"620",1.40809379025123
"621",-0.40490001392757
"622",1.49180103682338
"623",-0.761014076690908
"624",-0.707232117307502
"625",-0.240062300705611
"626",-0.876745107398443
"627",1.16053976156135
"628",-0.373089019799153
"629",-2.68266298556553
"630",-0.341728674984687
"631",-0.180806455409099
"632",-2.38088388518219
"633",2.58118770385958
"634",-2.63561169329766
"635",-1.04699168402787
"636",-1.08514751250667
"637",0.732251298013887
"638",-0.724165599558894
"639",-0.424784393900253
"640",-1.15909652783488
"641",-0.959082057138662
"642",1.48941375793107
"643",-1.56396672301287
"644",0.284585012817852
"645",-0.116959210249236
"646",-1.48333431020661
"647",2.56806178573913
"648",-0.972054688564105
"649",0.943258517911425
"650",-1.18386893482971
"651",0.414371657687998
"652",-0.509002539134398
"653",-0.53863498572466
"654",-2.03057150823869
"655",-1.42398983878443
"656",-0.491666363528542
"657",0.486669957519155
"658",-1.43381881672441
"659",-3.01374675289905
"660",2.43819632893536
"661",0.758883684077403
"662",-0.449969660281979
"663",0.507385118309781
"664",1.14478378031607
"665",-1.99445349464214
"666",0.733348315437769
"667",-1.70023670298688
"668",-1.78578307483398
"669",0.646310362776411
"670",0.922196185556334
"671",1.74282488176135
"672",1.52381667132283
"673",-0.688757975566588
"674",-0.569970758308909
"675",-1.06705311602253
"676",0.124506052043254
"677",-0.963553353589315
"678",3.26007587570473
"679",2.23442403978453
"680",2.18555772491721
"681",-1.31331516560124
"682",2.14015899265127
"683",0.706721140413164
"684",-0.508401366297182
"685",0.698815113836917
"686",0.133496276318042
"687",-0.648753372683567
"688",-1.30412991042576
"689",0.583813830824624
"690",-0.824839855903585
"691",-1.39581133298462
"692",-0.556365013304816
"693",-1.28754565772559
"694",2.95224907962496
"695",-1.38767277386542
"696",-1.69271982105048
"697",-0.651426064912258
"698",-2.9177183030035
"699",1.63422498863911
"700",-1.23229649248908
"701",1.00083620573345
"702",-0.286986928820282
"703",-3.23733117599255
"704",2.35102677194058
"705",-1.73706462031575
"706",1.26092630201258
"707",0.812626432850243
"708",0.790008971553664
"709",-1.13448227184822
"710",0.171591017676469
"711",0.75986847428132
"712",-1.17006667444053
"713",2.26022059165165
"714",1.0570594839032
"715",-0.986547300473539
"716",-1.09970699811397
"717",-2.31289537906387
"718",1.62076322993437
"719",-0.262018604604837
"720",-0.55528626199383
"721",-1.8699122636
"722",2.08499698447802
"723",1.39639658746696
"724",0.0478309168519445
"725",-0.500706415130924
"726",-0.956914092591659
"727",1.41713669317577
"728",0.65385326173135
"729",-0.722637955420453
"730",0.880074580432097
"731",1.35867540400486
"732",-1.05111150701958
"733",-0.694277555189611
"734",-0.555127327681028
"735",0.999769088750647
"736",-2.03784298946373
"737",2.85299529014711
"738",-3.07738679946195
"739",-0.660232865510085
"740",1.08188386312391
"741",-0.432012957733601
"742",2.15242832098239
"743",-1.51662214292878
"744",0.325378355835338
"745",-0.558338885335139
"746",-0.778213394236354
"747",1.21009158682811
"748",1.23363909042166
"749",-1.63755034270925
"750",-1.93499865179212
"751",0.703324910731618
"752",-0.00706184688818663
"753",-2.29385233676891
"754",-1.35568887131527
"755",-0.875157750031326
"756",0.155621812220023
"757",-0.270779004315769
"758",-1.27182235830042
"759",-3.82759308456985
"760",2.86583921694205
"761",0.430213905781449
"762",0.552377662924701
"763",0.495291511917876
"764",1.10024885407383
"765",0.357839615871077
"766",1.97194136190465
"767",0.593633523813753
"768",-0.770523759647461
"769",-1.7349696282281
"770",0.516961472146256
"771",-0.178003790826243
"772",-0.172636739402401
"773",-0.0954349539101274
"774",0.798889137433739
"775",-0.0405171479250493
"776",-0.631948075183173
"777",0.630436002322607
"778",2.25943006893065
"779",0.0143604244649755
"780",0.528064993646875
"781",-2.4740170360578
"782",-0.551123166425911
"783",-0.304615209449758
"784",-1.48577741455041
"785",-1.04712442851083
"786",0.309097069479376
"787",0.796758447988346
"788",-0.454999640017143
"789",-0.287660749760003
"790",-1.30014421810825
"791",-2.1220303374723
"792",-1.19566953458405
"793",-3.27240603409877
"794",2.19242041752264
"795",-1.5687487896563
"796",0.888412898056343
"797",-0.0147260906871758
"798",0.46605824299263
"799",1.48809434836541
"800",-1.13856445247489
"801",0.0937188672083044
"802",0.623500502377132
"803",-1.05764555097848
"804",1.66501054985536
"805",-0.934117287163994
"806",3.79502600267135
"807",-0.479032719812037
"808",2.22249212116901
"809",-0.139822154944773
"810",2.03642558966072
"811",-0.707410941631471
"812",-0.594789036645594
"813",1.34420485417236
"814",0.267092578000271
"815",-0.175941479232213
"816",0.966122652685879
"817",-0.206498023449303
"818",-0.104806756636473
"819",0.440707926582972
"820",-0.602088516312758
"821",-0.298045910014339
"822",2.33596174295953
"823",0.599278479904443
"824",0.816449053790122
"825",1.63255352970612
"826",1.06970834148313
"827",0.0821619304558232
"828",1.51515448479541
"829",-0.745730096601183
"830",-1.33248903041
"831",-0.832735083222526
"832",-1.24340910747981
"833",-0.902286635888632
"834",-0.100209728588516
"835",-0.287327804503562
"836",-0.417478025495403
"837",2.08310543645452
"838",-0.931566398599796
"839",-0.281986222237253
"840",-0.632189791581805
"841",1.00486938146947
"842",0.097668522496682
"843",-0.486481106931524
"844",0.406072371706648
"845",-0.18475379524434
"846",0.273862226405577
"847",2.70014160173332
"848",0.625585701171571
"849",-2.17919224067406
"850",-1.1885699281015
"851",0.075474794250915
"852",2.82162531232328
"853",0.414325078691195
"854",-0.0888432192076697
"855",-3.70711242749028
"856",-2.40265607868778
"857",0.0233681055687706
"858",-1.2083425668264
"859",-1.95243966266043
"860",2.51293157914979
"861",0.187793269816254
"862",-0.537225126619721
"863",2.24804560793876
"864",-1.22251855248312
"865",-0.692525052226609
"866",3.0695053338142
"867",0.819680431309856
"868",-1.63034728042881
"869",-0.578013434412287
"870",0.0253145548242056
"871",1.8768997260809
"872",-0.318807242538213
"873",-0.896820871007386
"874",-0.273747884338746
"875",-0.0998847055591911
"876",-0.591932322330385
"877",-0.325685669304069
"878",0.44460958279205
"879",0.639568557303053
"880",2.93054041502232
"881",-1.78982372171888
"882",0.347234723966092
"883",3.00131193751651
"884",-3.4245059054857
"885",0.663550639007139
"886",0.505744194207602
"887",0.985959819484881
"888",0.417607583517309
"889",0.375225537393865
"890",-0.872791739477092
"891",-1.34445037668594
"892",0.725361935353855
"893",-1.05253119555376
"894",-0.0555770961194385
"895",-1.05680461446642
"896",-0.468620940762301
"897",1.36199088066781
"898",-0.167079829999488
"899",-2.09905877481485
"900",0.357401063268457
"901",-1.19136096253631
"902",0.32865488950624
"903",0.236698207334967
"904",0.297587474477153
"905",-0.565658035120058
"906",-0.862872047620521
"907",-0.500513356104652
"908",1.65932680834541
"909",-1.03174756628602
"910",1.56979341868175
"911",-0.331704447906079
"912",-0.815657535308615
"913",0.58103974901221
"914",-2.11186942847973
"915",0.0568711026119028
"916",-2.30016587345925
"917",-1.24522413477916
"918",-0.390684595921319
"919",-0.471046094164851
"920",-0.34022940612298
"921",0.354226592830045
"922",1.36113760014772
"923",-0.077316952710359
"924",1.41932954120459
"925",-0.211491589894012
"926",0.998122180617517
"927",-2.05747430019305
"928",-0.00689395335967646
"929",-1.44166536501785
"930",-1.54828348976209
"931",1.06252709296589
"932",-0.610435909118504
"933",1.4768175319168
"934",-2.426885297984
"935",-2.09564436608697
"936",-1.37351177601076
"937",0.642232803797945
"938",2.01632495578611
"939",0.235096152812355
"940",1.00353998863852
"941",-2.53010731468088
"942",1.52943819343509
"943",-2.14030056452048
"944",-0.0414740316587102
"945",-2.29947925926424
"946",-1.13456858468554
"947",0.627500739935506
"948",0.0631688441581873
"949",-0.83384441660318
"950",-1.58303966404212
"951",-0.188506751876024
"952",-0.257241151020098
"953",-1.96097099611269
"954",-1.15193671841032
"955",-3.26302876087536
"956",-1.0906581994006
"957",2.75107567817282
"958",0.0829398107531576
"959",0.0965924768326685
"960",3.2221785345828
"961",0.0951425417047463
"962",0.124851639600238
"963",-0.76917968440485
"964",1.78020039542747
"965",-1.33836798248957
"966",3.1466119843669
"967",-2.12618462108491
"968",-0.277491933032313
"969",-0.647390696824945
"970",1.63343670756438
"971",2.28863844348851
"972",-0.532271358525987
"973",0.955269805815485
"974",-0.135399670547184
"975",-0.960217620141745
"976",-0.929346789072587
"977",3.19769982057506
"978",1.12559775808014
"979",1.5865439393338
"980",0.996493708707122
"981",-2.24917822336557
"982",-0.406295419173887
"983",-1.26870450547415
"984",-2.87329466261781
"985",-0.975212739565568
"986",0.527391319386038
"987",1.22782568128897
"988",1.2330604296033
"989",0.203026928967012
"990",0.722088049530355
"991",0.325614681953144
"992",1.24747919184254
"993",-0.264500777390376
"994",0.428318104285048
"995",-0.284556083051069
"996",-1.05604005351952
"997",2.47494194445853
"998",-1.81497444703135
"999",1.41620773327085
"1000",-0.693049407301611
